,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy,FraudFound_P
12736,-0.4545454545454546,0.5,1.0,6,1,0.33333333333333326,-0.4545454545454546,0.5,1,1,-0.21875,0,1,0,-0.19999999999999996,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1,0
9854,-0.6363636363636364,0.0,1.0,0,1,0.33333333333333326,-0.2727272727272727,-1.0,1,1,-0.03125,1,0,0,-0.6,-0.5,-1.0,1.0,1.0,1.0,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,0,0
15040,-0.6363636363636364,0.0,-1.0,12,1,-1.0,-0.6363636363636364,0.0,0,2,-0.125,1,2,1,-1.0,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,2,0
4891,1.0,0.5,0.0,6,1,0.6666666666666665,0.8181818181818183,-1.0,0,1,-0.53125,0,1,0,0.6000000000000001,-0.5,0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,1,0
730,-0.09090909090909083,1.0,-1.0,9,0,0.33333333333333326,-0.8181818181818181,-1.0,1,1,-0.375,0,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1,0
14879,0.09090909090909083,-0.5,-0.33333333333333337,12,1,0.6666666666666665,0.09090909090909083,-0.5,1,1,-0.625,1,0,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,0,0
12710,0.6363636363636365,-0.5,-0.33333333333333337,6,1,-0.6666666666666667,0.6363636363636365,0.0,1,2,-0.75,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,-0.1428571428571429,-0.25,0,0,0,-0.33333333333333337,0.5,0.0,2,0
6481,-1.0,0.5,-1.0,12,1,1.0,-1.0,0.5,1,1,-0.21875,0,1,0,0.6000000000000001,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1,0
8778,-0.4545454545454546,-1.0,-0.33333333333333337,3,1,1.0,-0.4545454545454546,-0.5,1,2,-0.53125,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.0,-0.5,1,0
1746,-0.2727272727272727,0.5,-0.6666666666666667,9,1,0.33333333333333326,-0.2727272727272727,0.5,1,2,-0.9375,0,4,1,1.0,-0.5,-1.0,0.5,1.0,1.0,-0.1428571428571429,-0.5,0,0,0,1.0,0.5,-1.0,1,0
3854,0.09090909090909083,0.0,0.33333333333333326,12,0,0.6666666666666665,0.09090909090909083,0.0,1,1,-0.34375,1,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,0,0,0,-0.33333333333333337,0.5,0.0,2,0
10377,-0.6363636363636364,1.0,-1.0,6,1,-1.0,-0.2727272727272727,-0.5,1,2,-0.984375,1,2,1,1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,1.0,-1.0,0,0,0,1.0,0.5,-1.0,2,0
15049,0.4545454545454546,-1.0,0.6666666666666665,12,1,0.33333333333333326,0.4545454545454546,-1.0,0,1,-0.375,1,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,2,0
12247,0.09090909090909083,-0.5,-0.33333333333333337,9,1,-0.6666666666666667,0.09090909090909083,-0.5,1,1,0.28125,0,1,0,1.0,-0.5,-1.0,0.5,1.0,0.33333333333333326,0.7142857142857142,0.75,0,0,0,0.33333333333333326,0.5,-1.0,1,0
3389,-0.4545454545454546,-1.0,0.33333333333333326,12,1,-0.6666666666666667,-0.4545454545454546,-0.5,1,2,-0.75,1,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,-0.1428571428571429,-0.25,0,0,0,1.0,0.5,-1.0,1,0
13884,-0.4545454545454546,0.5,-1.0,0,1,0.33333333333333326,0.2727272727272727,-1.0,1,1,-0.34375,0,2,1,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,2,0
8835,-0.6363636363636364,-0.5,0.33333333333333326,6,0,0.6666666666666665,-0.6363636363636364,-0.5,1,1,-0.25,1,1,0,-0.6,1.0,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1,0
7825,0.8181818181818183,-0.5,-1.0,16,0,0.6666666666666665,0.8181818181818183,0.0,1,1,-0.34375,0,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,-0.1428571428571429,0.25,0,0,0,-1.0,0.5,-1.0,1,0
13885,-0.4545454545454546,0.0,-1.0,5,1,-1.0,-0.4545454545454546,0.0,1,2,0.0625,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,2,0
13968,-0.09090909090909083,-0.5,1.0,12,1,-1.0,-0.09090909090909083,0.0,1,2,-0.53125,0,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,0,0
3127,0.4545454545454546,0.0,-1.0,2,0,-0.6666666666666667,0.4545454545454546,0.5,1,1,-0.09375,1,1,0,1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1,0
1156,-0.6363636363636364,-0.5,0.6666666666666665,9,1,0.6666666666666665,-0.6363636363636364,-0.5,1,1,-0.65625,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,1,0.33333333333333326,0.5,-1.0,1,0
12274,-1.0,0.5,0.33333333333333326,17,1,-1.0,-1.0,0.5,0,1,0.125,0,2,1,-0.19999999999999996,-0.5,-1.0,0.5,1.0,1.0,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,2,0
32,0.2727272727272727,-0.5,1.0,2,1,1.0,0.2727272727272727,-0.5,1,2,-0.1875,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
10406,-0.4545454545454546,-1.0,0.33333333333333326,0,1,0.33333333333333326,-0.4545454545454546,-1.0,1,1,-0.28125,0,2,1,-0.6,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,0,0,0,1.0,0.5,-1.0,2,0
11964,0.4545454545454546,-0.5,-0.6666666666666667,12,1,0.33333333333333326,0.4545454545454546,-0.5,1,1,-0.15625,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,2,0
1336,-0.8181818181818181,0.0,-1.0,12,0,-1.0,-0.8181818181818181,0.0,0,1,-0.4375,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,-1.0,0.5,-1.0,1,0
13212,0.09090909090909083,1.0,0.33333333333333326,12,1,0.6666666666666665,-0.09090909090909083,-1.0,1,1,-0.59375,1,1,0,-1.0,-0.5,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
9070,-0.2727272727272727,-1.0,0.6666666666666665,16,1,0.6666666666666665,-0.2727272727272727,-0.5,1,2,-0.03125,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1,1
1611,-0.6363636363636364,0.5,0.6666666666666665,16,1,-0.6666666666666667,-0.2727272727272727,0.5,0,1,-0.5625,0,0,0,0.6000000000000001,-0.5,-1.0,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,0,0
939,0.8181818181818183,1.0,-0.33333333333333337,9,1,1.0,0.6363636363636365,-0.5,1,1,-0.21875,1,0,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,0,0
6599,-1.0,0.5,0.33333333333333326,9,1,0.33333333333333326,0.4545454545454546,0.0,0,2,-0.46875,1,2,1,-1.0,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,2,0
4024,0.09090909090909083,-0.5,0.6666666666666665,16,1,0.33333333333333326,0.09090909090909083,1.0,1,1,-0.28125,0,1,0,-1.0,-0.5,-1.0,-0.5,1.0,-1.0,0.4285714285714284,0.25,1,0,0,1.0,0.5,-1.0,1,0
6609,-0.6363636363636364,0.0,-0.6666666666666667,16,0,0.6666666666666665,-0.6363636363636364,0.5,0,1,-0.4375,0,1,0,0.6000000000000001,-0.5,0.33333333333333337,0.5,1.0,1.0,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,1,0
7530,0.6363636363636365,0.0,0.0,16,1,-0.6666666666666667,0.6363636363636365,0.5,0,1,-0.75,1,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,-0.1428571428571429,-0.25,0,0,0,1.0,0.5,-1.0,1,0
13777,-0.2727272727272727,0.0,-0.6666666666666667,16,1,1.0,-0.2727272727272727,0.0,1,1,-0.125,0,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1,0
745,0.2727272727272727,-1.0,0.33333333333333326,5,1,0.33333333333333326,0.2727272727272727,-1.0,0,1,-0.09375,0,0,0,1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,0,0
4084,-0.09090909090909083,0.0,-0.6666666666666667,12,1,-1.0,-0.09090909090909083,0.5,1,1,0.0625,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.5,0,0,0,-1.0,0.5,-1.0,1,0
7304,0.2727272727272727,0.0,-1.0,6,1,-1.0,0.2727272727272727,0.0,1,1,-0.34375,0,2,1,-0.6,-0.5,0.9999999999999999,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
2878,0.09090909090909083,0.0,0.33333333333333326,12,1,0.33333333333333326,0.09090909090909083,0.0,0,1,-0.46875,1,0,0,-1.0,-0.5,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,0,0
5268,-0.09090909090909083,0.5,-0.33333333333333337,12,0,0.33333333333333326,-0.09090909090909083,1.0,1,1,-0.40625,0,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,0,1
4702,0.8181818181818183,-0.5,0.0,16,1,0.6666666666666665,-0.6363636363636364,0.0,1,2,0.3125,0,0,0,0.6000000000000001,-0.5,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.75,0,0,0,-1.0,0.5,-1.0,0,0
1742,-0.2727272727272727,0.5,0.6666666666666665,16,1,1.0,-0.4545454545454546,-0.5,0,1,-0.09375,0,2,1,-0.6,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,2,0
9530,0.4545454545454546,1.0,0.0,9,1,0.6666666666666665,0.4545454545454546,1.0,1,1,-0.21875,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,1,0
2652,0.2727272727272727,0.5,0.33333333333333326,16,1,-1.0,0.2727272727272727,0.5,0,2,-0.65625,1,2,1,1.0,0.0,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0,0,0,-0.33333333333333337,-0.5,-1.0,2,0
14889,-1.0,-0.5,1.0,12,1,-1.0,-1.0,0.5,1,1,-0.53125,1,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.0,-0.5,0,0
3003,0.09090909090909083,1.0,0.6666666666666665,9,1,1.0,0.09090909090909083,1.0,1,1,0.125,0,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.7142857142857142,0.5,0,0,0,-0.33333333333333337,-1.0,-0.5,2,0
1822,-1.0,1.0,-0.33333333333333337,9,1,0.6666666666666665,0.4545454545454546,-1.0,1,1,-0.6875,1,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,1,0
8950,-0.09090909090909083,-1.0,-0.6666666666666667,16,1,0.33333333333333326,0.09090909090909083,1.0,1,1,-0.21875,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,1,0
1330,0.6363636363636365,0.0,0.33333333333333326,16,1,0.33333333333333326,0.6363636363636365,0.0,1,2,-0.5,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,1,0
12541,0.8181818181818183,0.5,0.33333333333333326,12,1,0.33333333333333326,0.8181818181818183,0.5,1,2,-0.5625,0,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,-0.4285714285714286,0.0,0,0,0,1.0,0.5,-1.0,2,0
957,0.09090909090909083,0.0,-1.0,5,1,0.33333333333333326,0.09090909090909083,0.5,1,1,0.03125,1,1,0,0.20000000000000018,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1,0
2111,0.8181818181818183,-1.0,0.6666666666666665,12,1,-1.0,0.8181818181818183,-0.5,1,1,-0.375,0,0,0,0.6000000000000001,-0.5,0.9999999999999999,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,0,0
14727,-0.2727272727272727,0.0,0.6666666666666665,16,1,1.0,-0.2727272727272727,0.0,1,1,0.0625,0,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.5,0,0,0,-0.33333333333333337,0.5,-1.0,0,0
11864,0.8181818181818183,1.0,-0.6666666666666667,12,1,-0.6666666666666667,0.6363636363636365,1.0,1,1,0.0,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1,0
4692,0.4545454545454546,0.5,-0.6666666666666667,16,1,0.33333333333333326,0.4545454545454546,0.5,1,1,-0.28125,0,2,1,-1.0,0.0,0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,-0.5,-1.0,2,0
1661,-0.2727272727272727,0.0,-1.0,2,1,1.0,-0.2727272727272727,0.5,1,1,0.375,0,5,2,1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,-1.0,0.5,-1.0,0,0
14247,0.6363636363636365,-1.0,1.0,6,1,0.33333333333333326,0.6363636363636365,-1.0,1,2,-0.46875,0,2,1,-1.0,-0.5,0.9999999999999999,0.0,-1.0,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,2,0
10270,-0.4545454545454546,0.0,1.0,6,1,0.6666666666666665,-0.4545454545454546,0.5,1,1,-0.40625,1,0,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,0,0
5422,-0.8181818181818181,-1.0,-0.6666666666666667,2,1,-1.0,-0.8181818181818181,-1.0,1,2,-0.59375,1,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
13739,-0.2727272727272727,-0.5,0.0,12,1,-1.0,-0.2727272727272727,0.0,1,1,0.375,0,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,1,0
655,1.0,-0.5,-0.6666666666666667,6,1,0.33333333333333326,1.0,0.0,1,1,-0.8125,0,0,0,0.6000000000000001,-0.5,-0.33333333333333337,0.5,1.0,-1.0,-0.1428571428571429,-0.25,0,0,0,1.0,0.5,-1.0,0,0
12392,0.8181818181818183,-1.0,-0.6666666666666667,2,1,1.0,0.8181818181818183,-1.0,1,2,-0.78125,1,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,-0.1428571428571429,-0.25,0,0,0,-0.33333333333333337,0.5,-1.0,0,0
11119,-0.6363636363636364,0.5,0.33333333333333326,16,1,-1.0,-0.6363636363636364,0.5,0,1,-0.5,0,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,-0.7142857142857143,0.0,0,0,0,-1.0,0.5,-1.0,0,0
14387,1.0,-1.0,-0.33333333333333337,16,1,-1.0,1.0,0.0,0,1,0.0,0,0,0,0.6000000000000001,-0.5,0.9999999999999999,0.5,1.0,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,0,1
10365,-0.2727272727272727,-1.0,0.33333333333333326,9,1,-0.6666666666666667,-0.2727272727272727,-0.5,0,1,-0.46875,0,2,1,-0.6,-0.5,0.33333333333333337,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,2,0
15140,-0.8181818181818181,1.0,-0.6666666666666667,6,1,0.6666666666666665,-0.8181818181818181,1.0,1,2,-0.40625,1,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,-1.0,0.5,-1.0,1,0
6127,0.09090909090909083,-1.0,0.0,9,1,-0.6666666666666667,0.09090909090909083,-1.0,1,2,-0.84375,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-1.0,-0.1428571428571429,-0.25,0,0,0,1.0,0.5,-1.0,1,0
2200,-0.4545454545454546,0.0,0.33333333333333326,16,1,-1.0,-0.4545454545454546,0.0,1,1,-0.25,0,0,0,0.6000000000000001,-0.5,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.25,0,0,0,-1.0,0.5,-1.0,0,0
2961,-0.6363636363636364,0.0,-0.33333333333333337,2,1,-0.6666666666666667,-0.6363636363636364,0.0,0,1,-0.0625,1,0,0,1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,0.33333333333333326,0.0,-0.5,0,0
6949,-1.0,0.5,-1.0,12,1,0.6666666666666665,-1.0,0.5,1,1,-0.0625,0,5,2,-0.19999999999999996,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,0,0
11753,-1.0,1.0,0.33333333333333326,2,1,1.0,0.4545454545454546,-0.5,1,1,0.21875,0,1,0,-0.19999999999999996,-0.5,0.9999999999999999,0.0,1.0,1.0,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,1,0
5801,-0.8181818181818181,0.0,0.6666666666666665,12,1,1.0,-0.8181818181818181,0.0,1,1,0.21875,0,5,2,1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,-1.0,0.5,-1.0,0,0
5426,0.8181818181818183,1.0,0.6666666666666665,9,1,0.6666666666666665,0.8181818181818183,1.0,1,2,-0.40625,1,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
1405,-0.6363636363636364,0.5,-1.0,6,1,0.33333333333333326,-0.6363636363636364,1.0,0,2,-0.21875,1,2,1,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,2,0
11884,0.4545454545454546,-0.5,0.33333333333333326,6,1,0.33333333333333326,0.4545454545454546,-0.5,1,2,-0.625,0,4,1,1.0,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1,0
2626,-0.8181818181818181,-1.0,0.33333333333333326,16,1,0.33333333333333326,-0.8181818181818181,-1.0,1,2,-0.6875,0,2,1,-0.6,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,-0.1428571428571429,0.0,0,0,0,0.33333333333333326,0.5,-1.0,2,0
15386,-0.6363636363636364,0.5,-0.6666666666666667,16,1,-0.6666666666666667,-0.2727272727272727,-1.0,1,1,-0.6875,0,0,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,0,0
5525,0.09090909090909083,0.5,-0.6666666666666667,12,1,-0.6666666666666667,0.09090909090909083,0.5,1,2,-0.25,0,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1,0
8577,0.2727272727272727,-0.5,-0.6666666666666667,9,1,-0.6666666666666667,0.2727272727272727,-0.5,0,1,-0.21875,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,2,0
13061,1.0,-0.5,1.0,9,1,0.33333333333333326,1.0,0.0,0,2,-0.4375,0,2,1,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,2,0
3149,0.6363636363636365,0.5,1.0,6,1,1.0,0.6363636363636365,0.5,1,1,-0.625,0,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1,0
9198,-0.09090909090909083,-0.5,0.6666666666666665,2,1,1.0,-0.09090909090909083,-0.5,1,1,0.375,1,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.7142857142857142,0.75,0,0,0,-1.0,0.0,-0.5,0,0
2874,0.4545454545454546,-0.5,0.6666666666666665,9,1,-0.6666666666666667,0.4545454545454546,0.0,1,1,-0.28125,0,0,0,0.6000000000000001,-0.5,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,0,0
3917,0.4545454545454546,0.5,-0.6666666666666667,2,1,-0.6666666666666667,0.4545454545454546,0.5,1,1,-0.21875,1,1,0,1.0,-0.5,0.9999999999999999,0.5,1.0,-1.0,0.7142857142857142,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1,0
9788,0.6363636363636365,1.0,0.6666666666666665,16,1,1.0,-0.6363636363636364,0.5,1,2,-0.84375,0,0,0,0.6000000000000001,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,-0.1428571428571429,-0.25,0,0,0,-0.33333333333333337,0.5,-1.0,0,0
7387,-0.09090909090909083,-0.5,0.6666666666666665,16,1,1.0,-0.09090909090909083,-0.5,1,1,-0.0625,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,-1.0,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,2,0
14071,0.4545454545454546,-1.0,0.33333333333333326,12,1,0.33333333333333326,0.4545454545454546,-1.0,1,1,-0.5,0,0,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,0,0
12086,-0.4545454545454546,-0.5,0.6666666666666665,12,1,1.0,-0.4545454545454546,-0.5,1,1,0.15625,0,1,0,-0.6,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1,0
76,0.8181818181818183,0.5,0.6666666666666665,2,1,-0.6666666666666667,-0.2727272727272727,-1.0,1,1,-0.65625,1,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,0,0
5196,-1.0,-0.5,-0.6666666666666667,9,1,1.0,-1.0,0.0,0,2,-0.09375,0,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1,0
7600,0.4545454545454546,0.0,-0.33333333333333337,12,1,-0.6666666666666667,0.4545454545454546,0.0,1,1,0.375,0,1,0,1.0,-0.5,-1.0,0.5,1.0,1.0,0.7142857142857142,0.75,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
10115,0.8181818181818183,0.5,-0.6666666666666667,12,1,-0.6666666666666667,0.8181818181818183,0.5,1,2,-0.53125,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,-0.1428571428571429,0.0,0,0,0,0.33333333333333326,0.5,-1.0,2,0
4948,-0.2727272727272727,-0.5,-0.6666666666666667,9,1,-0.6666666666666667,-0.2727272727272727,-0.5,1,1,-0.125,0,1,0,-0.19999999999999996,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
435,-1.0,0.0,0.6666666666666665,12,0,0.6666666666666665,0.4545454545454546,-1.0,1,1,-0.0625,0,0,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,0,0
2261,0.09090909090909083,-1.0,-0.33333333333333337,6,1,-0.6666666666666667,0.09090909090909083,-1.0,1,2,-0.625,1,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1,0
1776,0.4545454545454546,-0.5,-1.0,2,1,-0.6666666666666667,0.4545454545454546,0.0,1,1,-0.40625,1,1,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
11815,0.09090909090909083,0.0,-0.6666666666666667,16,1,0.6666666666666665,0.09090909090909083,0.5,1,1,-0.0625,0,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,2,0
5829,0.6363636363636365,-0.5,-1.0,6,1,-0.6666666666666667,0.6363636363636365,0.0,1,2,-0.984375,1,0,0,0.6000000000000001,-0.5,-1.0,0.5,1.0,1.0,0.7142857142857142,-1.0,1,0,0,-0.33333333333333337,0.5,-1.0,0,0
93,-0.8181818181818181,0.5,-0.33333333333333337,12,1,-0.6666666666666667,-0.8181818181818181,1.0,1,1,-0.3125,0,1,0,-1.0,1.0,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1,0
