,FraudFound_P,Month,DayOfWeek,Make,DayOfWeekClaimed,MonthClaimed,MaritalStatus,PolicyType,VehicleCategory,VehiclePrice,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy,AccidentArea,Sex,Fault,PoliceReportFiled,WitnessPresent,AgentType,WeekOfMonth,WeekOfMonthClaimed,Age,Deductible,DriverRating
89,0,0.8181818181818183,0.0,-0.33333333333333337,-0.6666666666666667,0.8181818181818183,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,-0.4285714285714286,-0.25,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,0.5,-0.78125,-0.5,-0.33333333333333326
90,0,0.8181818181818183,0.0,-0.33333333333333337,0.6666666666666665,0.8181818181818183,0.33333333333333326,0.0,0.0,1.0,0.5,1.0,1.0,0.1428571428571428,-0.25,0.33333333333333326,0.5,-1.0,0.0,1,0,1,0,0,0,0.5,0.5,-0.71875,-0.5,-0.9999999999999999
91,0,-0.2727272727272727,1.0,0.4444444444444444,1.0,-0.2727272727272727,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,-0.33333333333333337,-1.0,-1.0,1.0,1,1,0,0,0,0,-0.5,-0.5,-0.3125,-0.5,-0.33333333333333326
92,0,-0.2727272727272727,0.33333333333333326,-0.33333333333333337,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,0.5,-0.21875,-0.5,-0.9999999999999999
93,0,-0.8181818181818181,-0.33333333333333337,0.4444444444444444,-0.6666666666666667,-0.8181818181818181,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,0.5,1.0,-0.3125,1.0,0.3333333333333335
94,1,0.6363636363636365,0.33333333333333326,-0.33333333333333337,-1.0,-0.2727272727272727,0.33333333333333326,0.0,0.0,1.0,0.5,1.0,1.0,0.4285714285714284,0.0,-0.33333333333333337,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,0.0,-0.4375,-0.5,0.3333333333333335
95,0,0.4545454545454546,0.6666666666666665,-0.33333333333333337,0.33333333333333326,0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,1.0,0.7142857142857142,0.75,0.33333333333333326,0.5,-1.0,0.0,1,1,1,0,0,0,-0.5,-0.5,0.40625,-0.5,1.0
96,1,0.6363636363636365,-1.0,0.8888888888888888,0.6666666666666665,-0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,-1.0,-0.3125,-0.5,-0.33333333333333326
97,0,-0.2727272727272727,0.33333333333333326,0.8888888888888888,-0.6666666666666667,-0.2727272727272727,0.33333333333333326,-1.0,-1.0,0.6000000000000001,0.5,1.0,-1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,0.0,0.5,-0.25,-0.5,1.0
98,0,0.6363636363636365,-0.6666666666666667,0.4444444444444444,1.0,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,0.0,0.5,-0.21875,-0.5,1.0
99,0,-0.2727272727272727,-1.0,0.4444444444444444,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,0.5,1.0,-0.375,-0.5,-0.9999999999999999
100,1,0.6363636363636365,0.6666666666666665,-0.7777777777777778,1.0,-0.2727272727272727,-0.33333333333333337,0.5,1.0,1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,-1.0,1,1,0,0,0,0,0.0,-0.5,-0.53125,-0.5,-0.9999999999999999
101,0,-0.2727272727272727,-0.33333333333333337,0.4444444444444444,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,1.0,0.5,-1.0,-1.0,1,0,1,0,0,0,1.0,1.0,-0.40625,-0.5,1.0
102,0,-0.2727272727272727,-1.0,-0.4444444444444444,-0.6666666666666667,-0.4545454545454546,-0.33333333333333337,-1.0,-1.0,1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.25,-0.33333333333333337,0.5,-1.0,-1.0,1,0,0,1,0,0,0.5,-1.0,-0.34375,0.0,-0.33333333333333326
103,0,-0.2727272727272727,0.33333333333333326,0.0,0.6666666666666665,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.7142857142857142,0.5,0.33333333333333326,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,-0.5,0.21875,-0.5,0.3333333333333335
104,0,-0.2727272727272727,0.6666666666666665,0.4444444444444444,0.33333333333333326,-0.2727272727272727,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,-1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,-1.0,-1.0,-0.53125,-0.5,1.0
105,0,-0.6363636363636364,-1.0,-0.6666666666666667,-0.33333333333333337,-0.6363636363636364,-0.33333333333333337,-0.5,0.0,1.0,0.5,1.0,1.0,0.4285714285714284,0.0,-1.0,0.0,-0.5,1.0,1,1,0,0,0,0,0.0,0.0,-0.625,-0.5,-0.9999999999999999
106,0,-0.8181818181818181,-0.6666666666666667,0.0,0.33333333333333326,-0.8181818181818181,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-1.0,-0.625,-0.5,-0.33333333333333326
107,0,0.6363636363636365,0.0,0.4444444444444444,0.33333333333333326,-1.0,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,0.5,-0.5,-0.125,-0.5,-0.9999999999999999
108,0,0.09090909090909083,0.33333333333333326,-0.7777777777777778,0.33333333333333326,0.8181818181818183,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,0.5,-0.03125,-0.5,-0.9999999999999999
109,0,0.2727272727272727,0.33333333333333326,-0.33333333333333337,-1.0,0.2727272727272727,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.25,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,-1.0,-1.0,-0.25,-0.5,1.0
110,0,0.4545454545454546,0.6666666666666665,0.8888888888888888,-1.0,1.0,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,-0.25,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,-1.0,-0.78125,-0.5,-0.33333333333333326
111,0,0.4545454545454546,-0.6666666666666667,0.4444444444444444,0.33333333333333326,0.4545454545454546,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,-0.5,-0.53125,-0.5,0.3333333333333335
112,0,0.6363636363636365,0.33333333333333326,-0.33333333333333337,0.33333333333333326,-0.6363636363636364,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.0,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,0.5,1.0,-0.40625,-0.5,-0.9999999999999999
114,0,-0.6363636363636364,-0.6666666666666667,-0.7777777777777778,1.0,-0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.5,0.33333333333333326,0.5,-1.0,0.0,1,1,1,0,0,0,0.5,-1.0,0.0625,-0.5,0.3333333333333335
115,0,-0.6363636363636364,0.6666666666666665,-0.33333333333333337,1.0,-0.2727272727272727,0.33333333333333326,0.0,0.0,1.0,0.5,1.0,-0.33333333333333337,-0.4285714285714286,-0.75,-0.33333333333333337,0.5,-1.0,0.0,1,1,1,0,0,0,-0.5,-0.5,-1.0,-0.5,-0.9999999999999999
116,0,0.6363636363636365,0.6666666666666665,0.4444444444444444,0.6666666666666665,0.6363636363636365,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,-1.0,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,0.0,1,1,1,0,1,0,1.0,1.0,-0.5,-0.5,-0.33333333333333326
117,0,-0.8181818181818181,-0.6666666666666667,0.4444444444444444,0.6666666666666665,-0.8181818181818181,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-0.33333333333333337,0.5,-1.0,1.0,1,1,0,0,0,0,-0.5,1.0,-0.625,-0.5,0.3333333333333335
118,1,0.6363636363636365,-0.6666666666666667,0.0,1.0,-0.6363636363636364,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,1.0,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,1.0,-1.0,0.625,-0.5,0.3333333333333335
120,0,-0.4545454545454546,-1.0,-0.33333333333333337,-1.0,0.2727272727272727,0.33333333333333326,-1.0,-1.0,1.0,0.5,1.0,1.0,1.0,-1.0,1.0,0.5,-1.0,-1.0,0,1,0,0,0,0,-1.0,0.0,-0.984375,-0.5,0.3333333333333335
122,0,0.09090909090909083,-0.6666666666666667,0.4444444444444444,-0.6666666666666667,0.09090909090909083,0.33333333333333326,-0.75,-1.0,1.0,0.5,1.0,0.33333333333333326,0.1428571428571428,0.0,-1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.0,-0.5625,-0.5,-0.9999999999999999
123,0,-1.0,0.6666666666666665,-0.33333333333333337,0.6666666666666665,-1.0,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,0.33333333333333326,0.7142857142857142,0.5,1.0,0.5,0.0,0.0,1,1,0,0,0,0,0.5,0.5,0.09375,-0.5,1.0
124,0,-0.4545454545454546,0.0,0.8888888888888888,-0.6666666666666667,-0.4545454545454546,0.33333333333333326,-1.0,-1.0,-0.6,0.5,1.0,1.0,0.1428571428571428,-0.25,-0.33333333333333337,0.5,-1.0,-1.0,1,1,1,0,0,0,-0.5,-0.5,-0.8125,-0.5,0.3333333333333335
125,0,-0.4545454545454546,-0.33333333333333337,0.4444444444444444,-0.6666666666666667,-0.4545454545454546,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,1.0,1,0,0,0,0,0,-0.5,-0.5,-0.6875,-0.5,1.0
126,0,-0.2727272727272727,-0.33333333333333337,-0.6666666666666667,-0.6666666666666667,0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,1.0,0.7142857142857142,0.5,1.0,0.0,-0.5,0.0,1,1,0,1,0,0,0.5,-1.0,0.15625,-0.5,-0.33333333333333326
127,0,-0.2727272727272727,0.0,0.0,0.6666666666666665,-0.2727272727272727,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,1.0,-0.3125,-0.5,0.3333333333333335
128,0,-0.2727272727272727,0.0,-0.7777777777777778,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,0.33333333333333326,0.1428571428571428,0.0,1.0,0.5,-1.0,1.0,0,1,1,0,1,0,0.5,0.5,-0.65625,-0.5,0.3333333333333335
129,0,0.6363636363636365,-0.6666666666666667,-0.33333333333333337,0.6666666666666665,0.6363636363636365,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,-0.33333333333333337,0.5,-1.0,0.0,1,1,0,0,0,0,0.5,0.5,-0.59375,-0.5,0.3333333333333335
130,0,-0.09090909090909083,-1.0,0.4444444444444444,-1.0,-0.09090909090909083,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,0.33333333333333326,-0.1428571428571429,0.0,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.9999999999999999
131,0,-1.0,0.33333333333333326,-0.33333333333333337,-1.0,-1.0,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,1.0,-0.7142857142857143,-0.5,0.33333333333333326,0.5,-1.0,0.0,1,1,1,0,0,0,0.5,0.5,-0.9375,-0.5,0.3333333333333335
132,0,0.8181818181818183,0.33333333333333326,0.4444444444444444,0.33333333333333326,0.8181818181818183,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,-1.0,0.5,-1.0,0.0,1,1,1,0,0,0,0.0,0.5,0.375,-0.5,1.0
133,0,0.8181818181818183,-1.0,-0.4444444444444444,-1.0,0.8181818181818183,-0.33333333333333337,-0.75,-1.0,1.0,0.5,1.0,1.0,0.7142857142857142,0.5,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.0,0.15625,-0.5,0.3333333333333335
134,0,-1.0,0.6666666666666665,-0.33333333333333337,-1.0,-1.0,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,-1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-0.5,-0.59375,-0.5,1.0
135,0,0.2727272727272727,0.0,0.4444444444444444,-0.6666666666666667,0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,-0.5,-0.59375,-0.5,-0.33333333333333326
136,0,0.2727272727272727,-0.6666666666666667,0.8888888888888888,0.6666666666666665,0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,0.0,1,1,1,0,0,0,-0.5,0.5,-0.21875,-0.5,1.0
137,0,-0.4545454545454546,-0.6666666666666667,0.8888888888888888,1.0,0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,-1.0,1,1,0,0,0,0,0.5,-1.0,-0.59375,-0.5,1.0
138,0,-0.6363636363636364,1.0,0.2222222222222221,0.33333333333333326,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,0.5,-1.0,-0.1875,-0.5,-0.33333333333333326
139,0,0.8181818181818183,-1.0,0.8888888888888888,-1.0,-0.4545454545454546,-0.33333333333333337,-1.0,-1.0,0.6000000000000001,0.5,1.0,1.0,0.4285714285714284,0.0,-1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,1.0,-1.0,-0.4375,-0.5,-0.33333333333333326
140,0,-0.09090909090909083,-0.6666666666666667,-0.33333333333333337,0.6666666666666665,-0.09090909090909083,-0.33333333333333337,0.0,0.0,1.0,0.5,1.0,-1.0,0.7142857142857142,0.5,-0.33333333333333337,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.0,0.09375,-0.5,1.0
141,0,0.09090909090909083,-0.6666666666666667,0.4444444444444444,0.6666666666666665,-0.09090909090909083,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,-0.33333333333333337,0.5,-1.0,-1.0,1,1,0,0,0,0,0.5,-1.0,-0.5,-0.5,1.0
143,0,-0.4545454545454546,0.33333333333333326,0.8888888888888888,-1.0,-0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.0,0.40625,-0.5,-0.33333333333333326
144,0,-0.4545454545454546,1.0,0.8888888888888888,-1.0,-0.4545454545454546,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,-0.25,-0.33333333333333337,0.5,-1.0,1.0,0,1,1,0,0,0,0.0,0.5,-0.71875,-0.5,1.0
145,0,0.6363636363636365,0.33333333333333326,0.0,-1.0,0.6363636363636365,-0.33333333333333337,-1.0,-1.0,-0.6,0.5,1.0,1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,-1.0,-0.21875,-0.5,-0.9999999999999999
146,0,1.0,-0.33333333333333337,0.0,0.6666666666666665,1.0,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,1.0,0.1428571428571428,0.0,1.0,0.5,-1.0,1.0,1,1,1,0,0,0,0.0,0.0,-0.46875,-0.5,-0.9999999999999999
147,1,-0.6363636363636364,-0.6666666666666667,0.8888888888888888,0.6666666666666665,0.4545454545454546,-0.33333333333333337,-1.0,-1.0,-0.6,0.5,1.0,1.0,0.7142857142857142,0.25,0.33333333333333326,1.0,-0.5,-1.0,0,1,0,0,0,0,-1.0,0.0,-0.28125,-0.5,0.3333333333333335
148,0,0.09090909090909083,0.6666666666666665,-1.0,0.33333333333333326,0.09090909090909083,0.33333333333333326,-0.75,-1.0,-0.6,0.5,1.0,1.0,0.1428571428571428,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-0.5,-0.5625,-0.5,-0.9999999999999999
149,0,0.4545454545454546,-0.6666666666666667,0.0,-0.6666666666666667,0.4545454545454546,1.0,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.5,0.5,0.0625,-0.5,1.0
150,0,-0.2727272727272727,-0.6666666666666667,0.4444444444444444,-1.0,-0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,0.0,1,0,1,0,0,0,-0.5,-0.5,-0.53125,-0.5,-0.9999999999999999
151,0,-0.2727272727272727,0.6666666666666665,0.4444444444444444,0.6666666666666665,-0.2727272727272727,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,0.33333333333333326,-0.1428571428571429,-0.25,-0.33333333333333337,0.5,-1.0,1.0,1,1,0,0,0,0,-0.5,-0.5,-0.78125,-0.5,1.0
152,0,-0.2727272727272727,0.6666666666666665,0.4444444444444444,-1.0,-0.2727272727272727,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,-1.0,0.4285714285714284,0.0,-1.0,0.5,-1.0,1.0,1,1,1,0,0,0,-0.5,-0.5,-0.53125,-0.5,0.3333333333333335
153,0,1.0,0.6666666666666665,-0.33333333333333337,-0.6666666666666667,0.8181818181818183,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0.33333333333333326,-0.5,-1.0,-1.0,1,1,1,0,0,0,0.5,-1.0,0.0625,0.0,0.3333333333333335
154,0,-0.2727272727272727,-0.33333333333333337,-0.33333333333333337,-0.6666666666666667,-0.2727272727272727,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,1.0,0.5,-1.0,1.0,1,0,1,0,0,0,1.0,1.0,-0.46875,-0.5,0.3333333333333335
155,0,-0.2727272727272727,0.0,-1.0,0.6666666666666665,-0.4545454545454546,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,0.33333333333333326,0.1428571428571428,0.0,-0.33333333333333337,0.5,-1.0,1.0,1,1,0,0,0,0,1.0,-1.0,-0.5625,-0.5,-0.33333333333333326
156,0,-0.2727272727272727,-0.6666666666666667,0.0,0.33333333333333326,-0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-0.19999999999999996,0.5,1.0,0.33333333333333326,0.7142857142857142,0.25,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,1.0,-1.0,-0.125,-0.5,-0.9999999999999999
157,0,-0.2727272727272727,1.0,-0.7777777777777778,0.6666666666666665,-0.4545454545454546,-0.33333333333333337,-1.0,-1.0,1.0,0.5,1.0,-1.0,0.4285714285714284,0.5,0.33333333333333326,0.5,-1.0,-1.0,1,1,0,0,0,0,0.5,0.5,-0.0625,-0.5,-0.33333333333333326
158,0,-0.2727272727272727,-0.33333333333333337,-0.33333333333333337,1.0,-0.4545454545454546,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-0.33333333333333337,0.5,-1.0,1.0,1,1,0,0,0,0,1.0,-1.0,-0.53125,-0.5,1.0
159,0,-0.2727272727272727,-1.0,-0.33333333333333337,-1.0,-0.2727272727272727,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,1.0,1.0,0.0,-0.5,0.3333333333333335
160,1,-0.6363636363636364,-1.0,-0.7777777777777778,-1.0,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,1.0,0.5,1.0,1.0,0.1428571428571428,0.0,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,-0.5,-0.46875,-0.5,0.3333333333333335
161,0,-0.2727272727272727,0.6666666666666665,-0.33333333333333337,1.0,-0.2727272727272727,0.33333333333333326,-0.5,0.0,1.0,0.5,1.0,-0.33333333333333337,1.0,-1.0,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,0.5,-0.984375,-0.5,-0.9999999999999999
162,0,-0.2727272727272727,-1.0,-0.7777777777777778,1.0,-0.2727272727272727,0.33333333333333326,-0.5,0.0,1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,-1.0,0.5,-1.0,1.0,1,0,1,0,0,0,0.5,0.5,-0.34375,-0.5,0.3333333333333335
163,0,-0.2727272727272727,-1.0,0.8888888888888888,0.33333333333333326,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,0.6000000000000001,0.5,1.0,1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,0.5,0.5,-0.15625,-0.5,0.3333333333333335
165,0,-0.2727272727272727,0.33333333333333326,0.8888888888888888,0.33333333333333326,-0.2727272727272727,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,-0.33333333333333337,0.5,-1.0,1.0,1,1,0,0,0,0,-0.5,-0.5,0.28125,-0.5,-0.9999999999999999
166,0,-0.2727272727272727,-1.0,-0.33333333333333337,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.75,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,0.0,0.0,0.53125,-0.5,-0.33333333333333326
167,0,0.8181818181818183,-0.33333333333333337,0.8888888888888888,-0.6666666666666667,0.8181818181818183,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.0,-1.0,0.5,-1.0,0.0,1,0,0,0,0,0,-0.5,-0.5,-0.65625,-0.5,1.0
168,0,0.4545454545454546,-1.0,0.33333333333333326,1.0,-0.09090909090909083,-0.33333333333333337,0.5,1.0,1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,1.0,0.0,-0.5,-1.0,0,1,0,0,0,0,0.5,-0.5,-0.1875,-0.5,1.0
169,0,0.4545454545454546,0.33333333333333326,-0.33333333333333337,-0.6666666666666667,0.4545454545454546,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,0.0,0.5,0.28125,-0.5,-0.9999999999999999
170,0,0.2727272727272727,-1.0,0.4444444444444444,1.0,0.2727272727272727,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,-1.0,1,1,0,0,0,0,0.5,1.0,-0.5,-0.5,0.3333333333333335
171,0,0.2727272727272727,-0.33333333333333337,0.0,-0.6666666666666667,0.2727272727272727,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,-1.0,0.0,-0.59375,-0.5,-0.33333333333333326
172,0,-0.4545454545454546,-0.6666666666666667,1.0,0.6666666666666665,-0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,0.5,-0.375,-0.5,1.0
173,0,-0.4545454545454546,-0.6666666666666667,0.8888888888888888,-0.6666666666666667,-0.4545454545454546,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-1.0,0.5,-1.0,1.0,1,1,0,0,0,0,-0.5,-0.5,-0.625,-0.5,1.0
174,0,-0.4545454545454546,-0.6666666666666667,-0.33333333333333337,0.6666666666666665,-0.4545454545454546,0.33333333333333326,-1.0,-1.0,0.6000000000000001,0.5,1.0,-1.0,0.1428571428571428,0.0,-1.0,0.5,-1.0,-1.0,1,0,0,0,0,0,-1.0,-0.5,-0.5,-0.5,-0.9999999999999999
175,0,-0.4545454545454546,0.0,-0.7777777777777778,0.33333333333333326,-0.4545454545454546,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.0,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,-0.5,-0.46875,-0.5,-0.33333333333333326
176,0,-0.4545454545454546,0.6666666666666665,0.6666666666666665,1.0,-0.4545454545454546,-0.33333333333333337,-1.0,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,-0.33333333333333337,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,-0.5,-0.34375,-0.5,-0.33333333333333326
177,0,-0.2727272727272727,0.6666666666666665,-0.33333333333333337,1.0,-0.4545454545454546,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.1428571428571428,0.0,0.33333333333333326,0.5,-1.0,1.0,1,0,0,0,0,0,1.0,-1.0,-0.6875,-0.5,0.3333333333333335
178,0,-0.2727272727272727,0.0,-0.7777777777777778,1.0,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.5,-1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,0.0,0.0,0.15625,-0.5,-0.9999999999999999
179,0,-0.2727272727272727,-0.33333333333333337,0.2222222222222221,0.6666666666666665,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,-1.0,0,1,1,0,0,0,0.0,0.0,0.15625,-0.5,0.3333333333333335
